АВС/ DEF;От;До;Емкость;Оператор;Регион
900;0000000;0099999;100000;ООО "Т2 Мобайл";Краснодарский край
900;0100000;0199999;100000;ООО "Т2 Мобайл";Тверская обл.
900;0200000;0299999;100000;ООО "Т2 Мобайл";Челябинская обл.
900;0300000;0499999;200000;ООО "ЕКАТЕРИНБУРГ-2000";Свердловская обл.
900;0500000;0599999;100000;ООО "Т2 Мобайл";Кемеровская обл.
900;0600000;0999999;400000;ООО "Т2 Мобайл";Челябинская обл.
900;1000000;1099999;100000;ООО "Т2 Мобайл";Кемеровская обл.
900;1100000;1199999;100000;ООО "Т2 Мобайл";Тверская обл.
900;1200000;1399999;200000;ООО "Т2 Мобайл";Ростовская обл.
900;1400000;1899999;500000;ООО "Т2 Мобайл";Ставропольский край
900;1900000;1909999;10000;ООО "Т2 Мобайл";Республика Адыгея
900;1910000;1919999;10000;ООО "Т2 Мобайл";Кабардино-Балкарская Республика
900;1920000;1929999;10000;ООО "Т2 Мобайл";Карачаево-Черкесская Республика
900;1930000;1939999;10000;ООО "Т2 Мобайл";Республика Северная Осетия - Алания
900;1940000;1949999;10000;ООО "Т2 Мобайл";Чеченская Республика
900;1950000;1959999;10000;ООО "Т2 Мобайл";Краснодарский край
900;1960000;1969999;10000;ООО "Т2 Мобайл";Республика Ингушетия
900;1970000;2169999;200000;ООО "ЕКАТЕРИНБУРГ-2000";Свердловская обл.
900;2170000;2187999;18000;ООО "Т2 Мобайл";Чеченская Республика
900;2190000;2289999;100000;ООО "Т2 Мобайл";Смоленская обл.
900;2290000;2989999;700000;ООО "Т2 Мобайл";Краснодарский край
900;2990000;3099999;110000;ООО "Т2 Мобайл";Воронежская обл.
900;3100000;3149999;50000;ООО "Т2 Мобайл";Саратовская обл.
900;3150000;3199999;50000;ООО "Т2 Мобайл";Пензенская обл.
900;3200000;3299999;100000;ООО "Т2 Мобайл";Республика Татарстан
900;3300000;3349999;50000;ООО "Т2 Мобайл";Чувашская Республика
900;3350000;3359999;10000;ПАО "Вымпел-Коммуникации";Чукотский АО
900;3360000;3449999;90000;ПАО "Вымпел-Коммуникации";Хабаровский край
900;3450000;3549999;100000;ООО "Т2 Мобайл";Калининградская обл.
900;3550000;3749999;200000;ООО "Т2 Мобайл";Брянская обл.
900;3750000;3849999;100000;ООО "ЕКАТЕРИНБУРГ-2000";Курганская обл.
900;3850000;3949999;100000;ООО "ЕКАТЕРИНБУРГ-2000";Ханты - Мансийский - Югра АО
900;3950000;4049999;100000;ООО "ЕКАТЕРИНБУРГ-2000";Ямало-Ненецкий АО
900;4050000;4149999;100000;ООО "Т2 Мобайл";Магаданская обл.
900;4150000;4249999;100000;ООО "Т2 Мобайл";Еврейская автономная обл.
900;4250000;4349999;100000;ООО "Т2 Мобайл";Сахалинская обл.
900;4350000;4449999;100000;ООО "Т2 Мобайл";Камчатский край
900;4450000;4459999;10000;ООО "Т2 Мобайл";Чукотский АО
900;4460000;4549999;90000;ООО "Т2 Мобайл";Ульяновская обл.
900;4550000;4649999;100000;ОАО "Теле2-Санкт-Петербург";Республика Карелия
900;4650000;4650999;1000;ООО "Газпром телеком";г. Москва и Московская область
900;4655000;4664999;10000;ООО "Т2 Мобайл";Ульяновская обл.
900;4665000;4714999;50000;ООО "Т2 Мобайл";Пензенская обл.
900;4715000;4734999;20000;ООО "Т2 Мобайл";Тверская обл.
900;4735000;4834999;100000;ООО "Т2 Мобайл";Владимирская обл.
900;4835000;4884999;50000;ООО "Т2 Мобайл";Орловская обл.
900;4885000;4894999;10000;ООО "Т2 Мобайл";Сахалинская обл.
900;4900000;4999999;100000;ООО "Т2 Мобайл";Тамбовская обл.
900;5000000;5099999;100000;ОАО "Теле2-Санкт-Петербург";Вологодская обл.
900;5100000;5199999;100000;ООО "Т2 Мобайл";Тамбовская обл.
900;5200000;5299999;100000;ООО "Т2 Мобайл";Кировская обл.
900;5300000;5549999;250000;ОАО "Теле2-Санкт-Петербург";Вологодская обл.
900;5550000;5555549;5550;ООО "СИМ ТЕЛЕКОМ";г. Москва и Московская область
900;5555550;5555550;1;ООО "СИМ ТЕЛЕКОМ";г. Москва и Московская область
900;5555551;5559999;4449;ООО "СИМ ТЕЛЕКОМ";г. Москва и Московская область
900;5560000;5609999;50000;ОАО "Теле2-Санкт-Петербург";Вологодская обл.
900;5610000;5709999;100000;ООО "Т2 Мобайл";Калининградская обл.
900;5710000;5809999;100000;ООО "Т2 Мобайл";Калужская обл.
900;5810000;5909999;100000;ООО "Т2 Мобайл";Владимирская обл.
900;5910000;6009999;100000;ООО "Т2 Мобайл";Липецкая обл.
900;6010000;6109999;100000;ООО "Т2 Мобайл";Рязанская обл.
900;6110000;6199999;90000;ООО "СИМ ТЕЛЕКОМ";г. Москва и Московская область
900;6200000;6599999;400000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
900;6600000;6699999;100000;ООО "Т2 Мобайл";Сахалинская обл.
900;6700000;6799999;100000;ООО "Т2 Мобайл";Омская обл.
900;6800000;6899999;100000;ООО "Т2 Мобайл";Камчатский край
900;6900000;6999999;100000;ООО "Т2 Мобайл";Брянская обл.
900;7000000;7499999;500000;ООО "Антарес";г. Москва и Московская область
900;7500000;7699999;200000;ООО "Антарес";Свердловская область
900;7700000;7899999;200000;ООО "Антарес";Челябинская область
900;7900000;7999999;100000;ООО "Антарес";Воронежская область
900;8000000;8124999;125000;ООО "Интеграл";Краснодарский край
900;8125000;8125999;1000;ООО "Интеграл";Ставропольский край
900;8126000;8249999;124000;ООО "Интеграл";Ростовская область
900;8250000;8374999;125000;ООО "Интеграл";Волгоградская область
900;8375000;8375999;1000;ООО "Интеграл";Томская область
900;8376000;8376999;1000;ООО "Интеграл";Хабаровский край
900;8377000;8499999;123000;ООО "Интеграл";Иркутская область
900;8500000;8998999;499000;ООО "Арктур";г. Санкт - Петербург и Ленинградская область
900;8999000;8999999;1000;ООО "Арктур";Самарская область
900;9000000;9009999;10000;ООО "Газпром телеком";г. Москва и Московская область
900;9010000;9109999;100000;ООО "Т2 Мобайл";Рязанская обл.
900;9110000;9209999;100000;ООО "Т2 Мобайл";Архангельская обл.
900;9210000;9239999;30000;ООО "Т2 Мобайл";Томская обл.
900;9240000;9339999;100000;ООО "Т2 Мобайл";Воронежская обл.
900;9340000;9439999;100000;ООО "Т2 Мобайл";Мурманская обл.
900;9440000;9639999;200000;ООО "Т2 Мобайл";Воронежская обл.
900;9640000;9739999;100000;ООО "Т2 Мобайл";Рязанская обл.
900;9740000;9839999;100000;ООО "Т2 Мобайл";Республика Коми
900;9840000;9849999;10000;ООО "Т2 Мобайл";Тамбовская обл.
900;9850000;9899999;50000;ООО "Т2 Мобайл";Липецкая обл.
900;9900000;9999999;100000;ОАО "Теле2-Санкт-Петербург";Псковская обл.
901;0000000;0009999;10000;ООО "Т2 Мобайл";Ростовская обл.
901;0010000;0019999;10000;ООО "Т2 Мобайл";Республика Северная Осетия - Алания
901;0020000;0099999;80000;ООО "Т2 Мобайл";Краснодарский край
901;0100000;0134999;35000;ООО "Т2 Мобайл";Республика Адыгея
901;0135000;0135049;50;ООО "Т2 Мобайл";Пензенская обл.
901;0135050;0135099;50;ООО "Т2 Мобайл";Республика Татарстан
901;0135100;0135299;200;ООО "Т2 Мобайл";Кабардино-Балкарская Республика
901;0135300;0135499;200;ООО "Т2 Мобайл";Республика Бурятия
901;0135500;0135599;100;ООО "Т2 Мобайл";Красноярский край
901;0135600;0135699;100;ООО "Т2 Мобайл";Забайкальский край
901;0135700;0135799;100;ООО "Т2 Мобайл";Корякский округ|Камчатский край
901;0135800;0135899;100;ООО "Т2 Мобайл";Республика Калмыкия
901;0135900;0135999;100;ООО "Т2 Мобайл";Республика Алтай
901;0136000;0136099;100;ООО "Т2 Мобайл";Республика Тыва
901;0136100;0136199;100;ООО "Т2 Мобайл";Иркутская обл.
901;0136200;0136299;100;ООО "Т2 Мобайл";Ставропольский край
901;0136300;0136399;100;ООО "Т2 Мобайл";Красноярский край
901;0136400;0136499;100;ООО "Т2 Мобайл";Липецкая обл.
901;0136500;0136599;100;ООО "Т2 Мобайл";Карачаево-Черкесская Республика
901;0136600;0136699;100;ООО "Т2 Мобайл";Забайкальский край
901;0136700;0136799;100;ООО "Т2 Мобайл";Еврейская автономная обл.
901;0136800;0136899;100;ООО "Т2 Мобайл";Амурская обл.
901;0136900;0136999;100;ООО "Т2 Мобайл";Камчатский край
901;0137000;0137099;100;ООО "Т2 Мобайл";Владимирская обл.
901;0140000;0169999;30000;ООО "Т2 Мобайл";Краснодарский край
901;0170000;0199999;30000;ООО "Т2 Мобайл";Республика Тыва
901;0200000;0209999;10000;ООО "Т2 Мобайл";Республика Дагестан
901;0777000;0777999;1000;ОАО "МТТ";г. Москва и Московская область
901;0800000;0899999;100000;ООО "Т2 Мобайл";Оренбургская обл.
901;0920000;0939999;20000;ООО "Т2 Мобайл";Воронежская обл.
901;0940000;0949999;10000;ООО "Т2 Мобайл";Рязанская обл.
901;0950000;0999999;50000;ООО "Т2 Мобайл";Оренбургская обл.
901;1000000;1059999;60000;ООО "Т2 Мобайл";Краснодарский край
901;1060000;1069999;10000;ООО "Т2 Мобайл";Ростовская обл.
901;1070000;1079999;10000;ООО "Т2 Мобайл";Краснодарский край
901;1090000;1099999;10000;ООО "Т2 Мобайл";Оренбургская обл.
901;1100000;1109999;10000;ПАО "Ростелеком";Тверская обл.
901;1110000;1119999;10000;ООО "Т2 Мобайл";Красноярский край
901;1120000;1159999;40000;ООО "Т2 Мобайл";Оренбургская обл.
901;1170000;1239999;70000;ООО "Т2 Мобайл";Тверская обл.
901;1250000;1269999;20000;ООО "Т2 Мобайл";Тверская обл.
901;1270000;1279999;10000;ООО "Т2 Мобайл";Калужская обл.
901;1280000;1289999;10000;ООО "Т2 Мобайл";Тверская обл.
901;1300000;1314999;15000;ООО "Т2 Мобайл";Волгоградская обл.
901;1315000;1315099;100;ООО "Т2 Мобайл";Республика Марий Эл
901;1315100;1315199;100;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
901;1315200;1315299;100;ООО "Т2 Мобайл";Брянская обл.
901;1315300;1315399;100;ООО "Т2 Мобайл";Республика Мордовия
901;1315400;1315499;100;ООО "Т2 Мобайл";Кемеровская обл.
901;1315500;1315599;100;ООО "Т2 Мобайл";Воронежская обл.
901;1315600;1315699;100;ООО "Т2 Мобайл";Томская обл.
901;1315700;1315799;100;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
901;1315800;1315899;100;ООО "Т2 Мобайл";Удмуртская Республика
901;1315900;1315999;100;ООО "Т2 Мобайл";Астраханская обл.
901;1316000;1316099;100;ООО "Т2 Мобайл";Ростовская обл.
901;1316100;1316199;100;ООО "Т2 Мобайл";Омская обл.
901;1316200;1316299;100;ООО "Т2 Мобайл";Республика Мордовия
901;1316300;1316399;100;ООО "Т2 Мобайл";Ростовская обл.
901;1340000;1349999;10000;ООО "Т2 Мобайл";Приморский край
901;1350000;1379999;30000;ООО "Т2 Мобайл";Республика Тыва
901;1380000;1389999;10000;ООО "Т2 Мобайл";Приморский край
901;1400000;1419999;20000;ПАО "Ростелеком";Владимирская обл.
901;1440000;1449999;10000;ООО "Т2 Мобайл";Астраханская обл.
901;1450000;1459999;10000;ООО "Т2 Мобайл";Калужская обл.
901;1470000;1474999;5000;ООО "Т2 Мобайл";Калужская обл.
901;1490000;1509999;20000;ООО "Т2 Мобайл";Свердловская обл.
901;1510000;1519999;10000;ООО "Сбербанк-Телеком";г. Москва и Московская область
901;1520000;1529999;10000;АО "ССБ";Республика Башкортостан
901;1560000;1569999;10000;ООО "Т2 Мобайл";Тюменская обл.
901;1570000;1579999;10000;ООО "Т2 Мобайл";Удмуртская Республика
901;1580000;1589999;10000;АО "АПЕКС";Челябинская обл.
901;1610000;1619999;10000;ООО "Т2 Мобайл";Владимирская обл.
901;1800000;1899999;100000;ООО "Т2 Мобайл";г. Москва и Московская область
901;1900000;1909999;10000;ООО "Т2 Мобайл";Тверская обл.
901;1910000;1919999;10000;ООО "Т2 Мобайл";Ивановская обл.
901;1920000;1929999;10000;ООО "Т2 Мобайл";Владимирская обл.
901;1930000;1939999;10000;ООО "Т2 Мобайл";Воронежская обл.
901;1940000;1949999;10000;ООО "Т2 Мобайл";Ивановская обл.
901;1950000;1959999;10000;ООО "Т2 Мобайл";Ярославская обл.
901;1960000;1979999;20000;ООО "Т2 Мобайл";Костромская обл.
901;1980000;1989999;10000;ООО "Т2 Мобайл";Тульская обл.
901;1990000;1999999;10000;ООО "Т2 Мобайл";Ярославская обл.
901;2000000;2009999;10000;ООО "Т2 Мобайл";Республика Тыва
901;2010000;2019999;10000;ООО "Т2 Мобайл";Свердловская обл.
901;2020000;2029999;10000;ОАО "МТТ";г. Москва
901;2030000;2049999;20000;ПАО "Ростелеком";Тамбовская обл.
901;2050000;2099999;50000;ООО "Т2 Мобайл";Алтайский край
901;2100000;2109999;10000;ООО "Т2 Мобайл";Свердловская обл.
901;2200000;2209999;10000;ООО "Т2 Мобайл";Свердловская обл.
901;2220000;2229999;10000;ОАО "МТТ";г. Москва и Московская область
901;2300000;2309999;10000;ООО "Т2 Мобайл";Свердловская обл.
901;2340000;2349999;10000;ООО "Лайкамобайл";г. Москва и Московская область
901;2350000;2399999;50000;ООО "Т2 Мобайл";Республика Хакасия
901;2400000;2419999;20000;ООО "Т2 Мобайл";Красноярский край
901;2420000;2439999;20000;ООО "Т2 Мобайл";Кировская обл.
901;2500000;2539999;40000;АО "АПЕКС";Челябинская обл.
901;2600000;2619999;20000;ПАО "Мобильные ТелеСистемы";Ханты - Мансийский - Югра АО
901;2620000;2639999;20000;ООО "Т2 Мобайл";Омская обл.
901;2650000;2699999;50000;ООО "Т2 Мобайл";Пермский край
901;2700000;2799999;100000;ООО "Т2 Мобайл";Ярославская обл.
901;2800000;2899999;100000;ООО "Т2 Мобайл";Ивановская обл.
901;2900000;2909999;10000;ООО "Т2 Мобайл";Ивановская обл.
901;2990000;2999999;10000;ООО "Т2 Мобайл";Ярославская обл.
901;3000000;3299999;300000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область
901;3300000;3699999;400000;ООО "Т2 Мобайл";г. Москва и Московская область
901;3700000;3799999;100000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область
901;3800000;3899999;100000;ООО "Т2 Мобайл";г. Москва и Московская область
901;3900000;3909999;10000;ООО "Т2 Мобайл";Калининградская обл.
901;3910000;3999999;90000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область
901;4000000;4099999;100000;ООО "Т2 Мобайл";г. Москва и Московская область
901;4100000;4109999;10000;ООО "Т2 Мобайл";Удмуртская Республика
901;4120000;4129999;10000;ООО "Т2 Мобайл";Удмуртская Республика
901;4130000;4149999;20000;ООО "Т2 Мобайл";Свердловская обл.
901;4150000;4169999;20000;АО "ССБ";Республика Башкортостан
901;4180000;4189999;10000;АО "ССБ";Республика Башкортостан
901;4190000;4199999;10000;ООО "Т2 Мобайл";Кировская обл.
901;4200000;4299999;100000;ООО "Т2 Мобайл";г. Москва и Московская область
901;4300000;4399999;100000;ООО "Т2 Мобайл";Свердловская обл.
901;4400000;4429999;30000;АО "ССБ";Республика Башкортостан
901;4440000;4449999;10000;ООО "Т2 Мобайл";Владимирская обл.
901;4450000;4459999;10000;ООО "Т2 Мобайл";Камчатский край
901;4460000;4469999;10000;ООО "Т2 Мобайл";Ростовская обл.
901;4490000;4499999;10000;ООО "Т2 Мобайл";Кировская обл.
901;4500000;4529999;30000;ООО "Т2 Мобайл";Новосибирская обл.
901;4530000;4549999;20000;ООО "Т2 Мобайл";Свердловская обл.
901;4550000;4559999;10000;ООО "Т2 Мобайл";Удмуртская Республика
901;4560000;4569999;10000;ООО "Т2 Мобайл";Ростовская обл.
901;4570000;4579999;10000;ООО "Т2 Мобайл";Удмуртская Республика
901;4580000;4599999;20000;ООО "Т2 Мобайл";Новосибирская обл.
901;4600000;4609999;10000;ООО "Т2 Мобайл";Хабаровский край
901;4610000;4619999;10000;ООО "Т2 Мобайл";г. Москва и Московская область
901;4620000;4639999;20000;ООО "Т2 Мобайл";Хабаровский край
901;4640000;4649999;10000;ООО "Т2 Мобайл";г. Москва и Московская область
901;4650000;4669999;20000;ООО "Т2 Мобайл";Хабаровский край
901;4700000;4709999;10000;ООО "Т2 Мобайл";г. Москва и Московская область
901;4710000;4719999;10000;ООО "Т2 Мобайл";Кировская обл.
901;4750000;4769999;20000;АО "ССБ";Республика Башкортостан
901;4780000;4789999;10000;АО "ССБ";Республика Башкортостан
901;4790000;4799999;10000;ООО "Т2 Мобайл";Кировская обл.
901;4800000;4809999;10000;ООО "Т2 Мобайл";Костромская обл.
901;4810000;4819999;10000;ООО "Т2 Мобайл";Рязанская обл.
901;4820000;4839999;20000;ООО "Т2 Мобайл";Ивановская обл.
901;4840000;4849999;10000;ООО "Т2 Мобайл";Костромская обл.
901;4850000;4869999;20000;ООО "Т2 Мобайл";Ярославская обл.
901;4870000;4889999;20000;ООО "Т2 Мобайл";Тверская обл.
901;4890000;4939999;50000;ООО "Т2 Мобайл";Краснодарский край
901;4960000;4969999;10000;ООО "Т2 Мобайл";Ростовская обл.
901;4970000;4979999;10000;ООО "Т2 Мобайл";Республика Северная Осетия - Алания
901;5000000;5999999;1000000;ООО "Т2 Мобайл";г. Москва и Московская область
901;6000000;6009999;10000;ООО "Т2 Мобайл";Республика Хакасия
901;6070000;6149999;80000;ООО "Т2 Мобайл";Томская обл.
901;6150000;6169999;20000;ООО "Т2 Мобайл";Кемеровская обл.
901;6170000;6189999;20000;ООО "Т2 Мобайл";Томская обл.
901;6190000;6199999;10000;ООО "Т2 Мобайл";Кемеровская обл.
901;6210000;6219999;10000;ООО "Т2 Мобайл";Красноярский край
901;6230000;6259999;30000;ООО "Т2 Мобайл";Красноярский край
901;6290000;6299999;10000;ООО "Т2 Мобайл";Кемеровская обл.
901;6300000;6344999;45000;ООО "Т2 Мобайл";Иркутская обл.
901;6350000;6359999;10000;ООО "Т2 Мобайл";Калужская обл.
901;6400000;6419999;20000;ООО "Т2 Мобайл";Иркутская обл.
901;6420000;6424999;5000;ООО "Т2 Мобайл";Алтайский край
901;6440000;6449999;10000;ООО "Т2 Мобайл";Республика Тыва
901;6450000;6459999;10000;ООО "Т2 Мобайл";Алтайский край
901;6460000;6479999;20000;ООО "Т2 Мобайл";Красноярский край
901;6500000;6749999;250000;ООО "Т2 Мобайл";Иркутская обл.
901;7000000;7999999;1000000;ООО "Т2 Мобайл";г. Москва и Московская область
901;8000000;8019999;20000;ООО "Т2 Мобайл";Нижегородская обл.
901;8020000;8039999;20000;ООО "Т2 Мобайл";Самарская обл.
901;8040000;8079999;40000;ООО "Т2 Мобайл";Саратовская обл.
901;8090000;8099999;10000;ПАО "Ростелеком";Брянская обл.
901;8100000;8199999;100000;АО "ССБ";Республика Башкортостан
901;8200000;8219999;20000;ООО "Т2 Мобайл";Саратовская обл.
901;8220000;8229999;10000;ООО "Т2 Мобайл";Оренбургская обл.
901;8470000;8479999;10000;ООО "Т2 Мобайл";Ульяновская обл.
901;8600000;8699999;100000;ООО "Т2 Мобайл";Удмуртская Республика
901;8700000;8719999;20000;ООО "Т2 Мобайл";Нижегородская обл.
901;8880000;8889999;10000;ООО "Т2 Мобайл";Владимирская обл.
901;9000000;9099999;100000;ООО "Т2 Мобайл";г. Москва и Московская область
901;9100000;9109999;10000;ПАО "Ростелеком";Липецкая обл.
901;9110000;9119999;10000;ООО "Т2 Мобайл";Красноярский край
901;9230000;9239999;10000;ООО "Т2 Мобайл";Забайкальский край
901;9290000;9299999;10000;ООО "Т2 Мобайл";Кемеровская обл.
901;9300000;9309999;10000;ООО "Т2 Мобайл";Хабаровский край
901;9320000;9329999;10000;ООО "Т2 Мобайл";Еврейская автономная обл.
901;9330000;9339999;10000;ООО "Т2 Мобайл";Камчатский край
901;9340000;9349999;10000;ООО "Т2 Мобайл";Приморский край
901;9350000;9359999;10000;ООО "Т2 Мобайл";Магаданская обл.
901;9370000;9379999;10000;ООО "Т2 Мобайл";Сахалинская обл.
901;9380000;9389999;10000;ООО "Т2 Мобайл";Приморский край
901;9400000;9409999;10000;ООО "Т2 Мобайл";Самарская обл.
901;9410000;9419999;10000;ООО "Т2 Мобайл";Волгоградская обл.
901;9420000;9439999;20000;ООО "Т2 Мобайл";Самарская обл.
901;9440000;9449999;10000;ООО "Т2 Мобайл";Астраханская обл.
901;9470000;9479999;10000;ООО "Т2 Мобайл";Ульяновская обл.
901;9490000;9509999;20000;ООО "Т2 Мобайл";Свердловская обл.
901;9520000;9529999;10000;АО "ССБ";Республика Башкортостан
901;9540000;9541407;1408;ООО "Т2 Мобайл";Пермский край
901;9541408;9541408;1;ООО "Т2 Мобайл";Пермский край
901;9541409;9559999;18591;ООО "Т2 Мобайл";Пермский край
901;9560000;9569999;10000;ООО "Т2 Мобайл";Омская обл.
901;9570000;9579999;10000;ООО "Т2 Мобайл";Удмуртская Республика
901;9580000;9589999;10000;АО "АПЕКС";Челябинская обл.
901;9610000;9619999;10000;ООО "Т2 Мобайл";Республика Коми
901;9620000;9629999;10000;ООО "Т2 Мобайл";Республика Карелия
901;9630000;9639999;10000;ООО "Т2 Мобайл";Калининградская обл.
901;9640000;9649999;10000;ООО "Т2 Мобайл";Новгородская обл.
901;9650000;9659999;10000;ООО "Т2 Мобайл";Вологодская обл.
901;9660000;9669999;10000;ООО "Т2 Мобайл";Архангельская область и Ненецкий автономный округ
901;9670000;9679999;10000;ООО "Т2 Мобайл";Псковская обл.
901;9680000;9689999;10000;ООО "Т2 Мобайл";Мурманская обл.
901;9690000;9699999;10000;ООО "Т2 Мобайл";Вологодская обл.
901;9700000;9799999;100000;ООО "Т2 Мобайл";г. Санкт-Петербург и Ленинградская область
901;9810000;9819999;10000;ООО "Т2 Мобайл";Рязанская обл.
901;9820000;9839999;20000;ООО "Т2 Мобайл";г. Москва и Московская область
901;9840000;9849999;10000;ООО "Т2 Мобайл";Орловская обл.
901;9850000;9869999;20000;ООО "Т2 Мобайл";Ярославская обл.
901;9870000;9879999;10000;ООО "Т2 Мобайл";Смоленская обл.
901;9880000;9889999;10000;ООО "Т2 Мобайл";Тверская обл.
901;9890000;9899999;10000;ООО "Т2 Мобайл";Тамбовская обл.
901;9900000;9909999;10000;ООО "Т2 Мобайл";Белгородская обл.
901;9910000;9919999;10000;ООО "Т2 Мобайл";Брянская обл.
901;9920000;9929999;10000;ООО "Т2 Мобайл";Владимирская обл.
901;9930000;9939999;10000;ООО "Т2 Мобайл";Воронежская обл.
901;9940000;9949999;10000;ООО "Т2 Мобайл";Ярославская обл.
901;9950000;9959999;10000;ООО "Т2 Мобайл";Калужская обл.
901;9960000;9969999;10000;ООО "Т2 Мобайл";Курская обл.
901;9970000;9979999;10000;ООО "Т2 Мобайл";Ярославская обл.
901;9980000;9989999;10000;ООО "Т2 Мобайл";Тульская обл.
901;9990000;9999999;10000;ООО "Т2 Мобайл";Ярославская обл.
902;0000000;0099999;100000;ООО "Т2 Мобайл";Ульяновская обл.
902;0100000;0149999;50000;ООО "Т2 Мобайл";Республика Хакасия
902;0150000;0199999;50000;ООО "Т2 Мобайл";Республика Марий Эл
902;0200000;0214999;15000;ПАО "Ростелеком";Курганская обл.
902;0215000;0289999;75000;ПАО "Ростелеком";Челябинская обл.
902;0290000;0299999;10000;ПАО "Ростелеком";Ханты - Мансийский - Югра АО
902;0300000;0314999;15000;ПАО "Ростелеком";Пермский край
902;0315000;0324999;10000;ПАО "Ростелеком";Тюменская обл.
902;0325000;0328999;4000;ПАО "Ростелеком";Ямало-Ненецкий АО
902;0329000;0339999;11000;ПАО "Ростелеком";Вологодская обл.
902;0340000;0350999;11000;ПАО "Ростелеком";Республика Карелия
902;0351000;0368999;18000;ПАО "Ростелеком";Мурманская обл.
902;0369000;0379999;11000;ПАО "Ростелеком";Калининградская обл.
902;0380000;0388999;9000;ПАО "Ростелеком";Псковская обл.
902;0389000;0399999;11000;ПАО "Ростелеком";Новгородская обл.
902;0400000;0499999;100000;ООО "Т2 Мобайл";Саратовская обл.
902;0500000;0799999;300000;ПАО "Вымпел-Коммуникации";Приморский край
902;0800000;0899999;100000;ПАО "Мобильные ТелеСистемы";Пензенская обл.
902;0900000;0999999;100000;ООО "Т2 Мобайл";Волгоградская обл.
902;1000000;1099999;100000;ООО "Т2 Мобайл";Республика Марий Эл
902;1100000;1199999;100000;ПАО "МегаФон";Астраханская обл.
902;1200000;1239999;40000;ООО "Т2 Мобайл";Ульяновская обл.
902;1240000;1249999;10000;ООО "Т2 Мобайл";Республика Марий Эл
902;1250000;1299999;50000;ООО "Т2 Мобайл";Ульяновская обл.
902;1300000;1399999;100000;ООО "Т2 Мобайл";Мурманская обл.
902;1400000;1469999;70000;ООО "Т2 Мобайл";Алтайский край
902;1470000;1499999;30000;ООО "Т2 Мобайл";Новгородская обл.
902;1500000;1519999;20000;ООО "Т2 Мобайл";Свердловская обл.
902;1520000;1549999;30000;ООО "Т2 Мобайл";Самарская обл.
902;1550000;1569999;20000;ООО "Т2 Мобайл";Свердловская обл.
902;1570000;1599999;30000;ООО "Т2 Мобайл";Самарская обл.
902;1600000;1699999;100000;ООО "Т2 Мобайл";Республика Бурятия
902;1700000;1799999;100000;ООО "Т2 Мобайл";Иркутская обл.
902;1800000;1849999;50000;ООО "Т2 Мобайл";Самарская обл.
902;1850000;1879999;30000;ООО "Т2 Мобайл";Самарская обл.
902;1880000;1889999;10000;ООО "Т2 Мобайл";Свердловская обл.
902;1890000;1899999;10000;ООО "Т2 Мобайл";Самарская обл.
902;1900000;1999999;100000;ООО "Т2 Мобайл";Архангельская обл.
902;2000000;2009999;10000;ПАО "Мобильные ТелеСистемы";Пензенская обл.
902;2010000;2019999;10000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
902;2020000;2029999;10000;ОАО "Теле2-Санкт-Петербург";г. Санкт-Петербург и Ленинградская область
902;2030000;2099999;70000;ПАО "Мобильные ТелеСистемы";Пензенская обл.
902;2100000;2199999;100000;ООО "Т2 Мобайл";Ульяновская обл.
902;2200000;2299999;100000;ПАО "МегаФон";Ярославская обл.
902;2300000;2349999;50000;ООО "Т2 Мобайл";Республика Мордовия
902;2350000;2399999;50000;ООО "Т2 Мобайл";Самарская обл.
902;2400000;2409999;10000;ПАО "МегаФон";Чувашская Республика
902;2410000;2439999;30000;ПАО "Мобильные ТелеСистемы";Ивановская обл.
902;2440000;2469999;30000;ООО "Т2 Мобайл";Ульяновская обл.
902;2470000;2489999;20000;ООО "Т2 Мобайл";Оренбургская обл.
902;2490000;2499999;10000;ПАО "МегаФон";Чувашская Республика
902;2500000;2529999;30000;ООО "Т2 Мобайл";Калининградская обл.
902;2530000;2799999;270000;ООО "Т2 Мобайл";Свердловская обл.
902;2800000;2809999;10000;ООО "Т2 Мобайл";Самарская обл.
902;2810000;2829999;20000;ООО "Т2 Мобайл";Мурманская обл.
902;2830000;2849999;20000;ООО "Т2 Мобайл";Новгородская обл.
902;2850000;2869999;20000;ООО "Т2 Мобайл";Архангельская обл.
902;2870000;2889999;20000;ООО "Т2 Мобайл";Чувашская Республика - Чувашия
902;2890000;2899999;10000;ООО "Т2 Мобайл";Самарская обл.
902;2900000;2999999;100000;ПАО "МегаФон";Самарская обл.
902;3000000;3099999;100000;ООО "Т2 Мобайл";Нижегородская обл.
902;3100000;3149999;50000;ООО "Т2 Мобайл";Волгоградская обл.
902;3150000;3199999;50000;ПАО "Мобильные ТелеСистемы";Ивановская обл.
902;3200000;3249999;50000;ПАО "МегаФон";Самарская обл.
902;3250000;3269999;20000;ООО "Т2 Мобайл";Республика Марий Эл
